TRAVELER_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM_NP,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,X_COORD,Y_COORD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION
d008023,d_d008023,11,애월랑,애월랑,RES,126.3075378,33.44856383,5,5,5
d008023,d_d008023,12,협재해수욕장,협재해수욕장,TOU,126.2391575,33.39386608,4,3,4
,d_d008023,14,뽈살집 제주본점,뽈살집 제주본점,RES,126.5628473,33.25082854,5,5,5
d008023,d_d008023,15,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,4,3,4
d008023,d_d008023,17,버터모닝,버터모닝,RES,126.4229536,33.46425634,4,4,4
d008023,d_d008023,18,호커센터,호커센터,RES,126.3202895,33.4669546,5,3,4
2210280003,d_d008023,19,몽그레 제주공항점,몽그레 제주공항점,RES,126.460758,33.50004842,3,1,2
d008023,d_d008023,21,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,4,3,4
d008023,d_d008023,30,서우봉 산책로,서우봉 산책로,TOU,126.6759387,33.54607888,4,4,4
d008023,d_d008023,31,명월일공육스테이,명월일공육스테이,RES,126.2673601,33.38408312,5,5,5
d008023,d_d008023,33,명월반점,명월반점,RES,126.2687203,33.38297677,3,2,2
d008023,d_d008023,34,문도지오름,문도지오름,TOU,126.2946137,33.32625021,2,4,3
d008023,d_d008023,36,생이기정,생이기정,TOU,126.1674055,33.31551545,3,2,3
d008023,d_d008023,37,신창풍차해안도로,신창풍차해안도로,TOU,126.174206,33.34308103,4,3,4
d008023,d_d008023,38,제주갈매기,제주갈매기,RES,126.4121164,33.48393941,4,5,5
d008024,d_d008024,2,서머셋 제주신화월드,서머셋 제주신화월드,TOU,126.3172065,33.30280216,4,4,4
d008024,d_d008024,3,쏭타이제주,쏭타이제주,RES,126.4115663,33.24967461,5,5,5
d008024,d_d008024,4,엉덩물계곡,엉덩물계곡,TOU,126.4142687,33.24672554,3,3,3
d008024,d_d008024,6,소담명가찰솥밥,소담명가찰솥밥,RES,126.4426739,33.25247319,3,2,2
d008024,d_d008024,7,카페담아,카페담아,RES,126.5657829,33.24069458,5,5,5
d008024,d_d008024,9,이중섭거리,이중섭거리,TOU,126.5640039,33.24761378,4,3,4
d008024,d_d008024,10,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,4,3,3
d008024,d_d008024,11,제주약수터 본점,제주약수터 본점,RES,126.5616661,33.24775163,5,5,5
d008026,d_d008026,9,노루생태관찰원,노루생태관찰원,TOU,126.6257974,33.44482063,3,3,3
d008026,d_d008026,10,파도국수,파도국수,RES,126.4970481,33.48660504,4,4,4
d008026,d_d008026,12,카페팀블로우,카페팀블로우,RES,126.3108266,33.46108173,5,4,4
d008026,d_d008026,15,광평도새기촌 제주본점,광평도새기촌 제주본점,RES,126.3808577,33.48143585,2,1,1
d008026,d_d008026,17,연돈,연돈,RES,126.4071581,33.25889529,5,5,5
d008026,d_d008026,18,신세계사이먼 제주프리미엄전문점,신세계사이먼 제주프리미엄전문점,TOU,126.317576,33.30663512,3,3,3
d008026,d_d008026,19,새별오름,새별오름,TOU,126.3577307,33.36627759,4,4,4
d008026,d_d008026,20,궷물오름,궷물오름,TOU,126.4059387,33.39695302,3,2,2
d008026,d_d008026,21,금오름,금오름,TOU,126.3058389,33.35457233,4,4,4
2210290008,d_d008026,25,장인의집,장인의집,RES,126.3268372,33.46574245,5,5,5
d008026,d_d008026,27,다정이네김밥 서귀포신시가지점,다정이네김밥 서귀포신시가지점,RES,126.5001368,33.23637633,3,2,2
d008026,d_d008026,28,제주스런 서귀포공방,제주스런 서귀포공방,TOU,126.4751088,33.26263767,4,4,4
d008026,d_d008026,29,휴일로,휴일로,RES,126.366525,33.23220806,4,3,4
d008026,d_d008026,32,제주동문시장,제주동문시장,TOU,126.5283034,33.51278396,3,3,3
d008026,d_d008026,34,용팔이막창 노형점,용팔이막창 노형점,RES,126.4790199,33.48860693,4,4,4
d008026,d_d008026,36,미풍해장국 연동점,미풍해장국 연동점,RES,126.4895976,33.48923968,5,5,5
d008029,d_d008029,8,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,5,5,5
d008029,d_d008029,9,서우봉,서우봉,TOU,126.6775859,33.54584155,5,5,5
d008029,d_d008029,10,이어돈 함덕첫번째이야기,이어돈 함덕첫번째이야기,RES,126.6676562,33.54250555,5,5,5
2210290009,d_d008029,24,훈남횟집,훈남횟집,RES,126.667858,33.54208595,5,5,5
d008029,d_d008029,27,아라파파 북촌점,아라파파 북촌점,RES,126.6966701,33.55130384,5,5,5
d008029,d_d008029,35,삼양검은모래해변입구교차로,삼양검은모래해변입구교차로,TOU,126.5872725,33.52135403,5,5,5
d008029,d_d008029,36,미쿠니,미쿠니,RES,126.5896258,33.52905784,5,5,5
d008030,d_d008030,2,양가형제노형,양가형제노형,RES,126.4752776,33.48181748,3,2,3
d008030,d_d008030,3,외도339,외도339,RES,126.4317003,33.49373366,4,3,4
d008030,d_d008030,6,스타벅스 신제주이마트점,스타벅스 신제주이마트점,RES,126.4803447,33.48478704,5,4,5
d008030,d_d008030,10,블루메베이글,블루메베이글,RES,126.5330975,33.49671412,5,5,5
d008030,d_d008030,12,아라리오뮤지엄 탑동시네마,아라리오뮤지엄 탑동시네마,TOU,126.5233917,33.51739573,4,4,4
d008030,d_d008030,13,디앤디파트먼트 제주,디앤디파트먼트 제주,RES,126.5231886,33.51772313,4,4,4
d008030,d_d008030,14,탑동광장,탑동광장,TOU,126.5266709,33.51807909,4,4,4
d008030,d_d008030,15,미친부엌,미친부엌,RES,126.5231377,33.51699084,4,5,4
d008030,d_d008030,17,제주동문시장,제주동문시장,TOU,126.5283034,33.51278396,3,4,4
d008030,d_d008030,18,고씨주택,고씨주택,TOU,126.5283134,33.51491176,3,4,4
d008030,d_d008030,20,큰노꼬메오름,큰노꼬메오름,TOU,126.4114582,33.38912818,5,5,5
d008030,d_d008030,23,푸른밤의해안속초식당,푸른밤의해안속초식당,RES,126.4515034,33.46245113,4,3,3
d008030,d_d008030,26,제주섬신룽푸마라탕 한라대점,제주섬신룽푸마라탕 한라대점,RES,126.4751747,33.47854426,5,5,4
d008030,d_d008030,30,할라라운지,할라라운지,RES,126.530117,33.49784247,5,5,5
d008030,d_d008030,32,김서방재첩해장국,김서방재첩해장국,RES,126.4829511,33.48362947,5,5,5
d008030,d_d008030,33,73st,73st,RES,126.4551088,33.45698894,5,5,5
d008030,d_d008030,35,포케올데이 제주노형점,포케올데이 제주노형점,RES,126.4793188,33.48360705,5,5,5
d008030,d_d008030,36,혹시,혹시,RES,126.4818002,33.48682171,5,5,5
d008030,d_d008030,39,삼일해장국,삼일해장국,RES,126.4151069,33.48564133,5,5,5
d008030,d_d008030,41,투썸플레이스 제주노형오거리점,투썸플레이스 제주노형오거리점,RES,126.4798873,33.4842658,3,2,2
d008030,d_d008030,42,이마트 신제주점,이마트 신제주점,TOU,126.4803425,33.48515488,3,3,3
d008034,d_d008034,5,애월빵공장앤카페,애월빵공장앤카페,RES,126.3016141,33.44827816,4,3,3
d008034,d_d008034,8,양대감,양대감,RES,126.4846806,33.48555346,4,4,4
d008034,d_d008034,10,수월봉전기자전거,수월봉전기자전거,TOU,126.1679684,33.29887579,4,4,4
d008034,d_d008034,11,온기,온기,RES,126.5467514,33.49501212,5,5,5
d008034,d_d008034,12,한담해안산책로,한담해안산책로,TOU,126.3104683,33.45932345,4,3,4
d008034,d_d008034,13,수목원길야시장,수목원길야시장,TOU,126.4878862,33.47014229,4,4,4
d008034,d_d008034,15,돌염전,돌염전,TOU,126.3765205,33.48341383,3,3,3
2211010003,d_d008034,16,마니주횟집,마니주횟집,RES,126.428859,33.45117272,5,5,5
d008034,d_d008034,17,와흘메밀농촌체험휴양마을,와흘메밀농촌체험휴양마을,TOU,126.6500582,33.48278585,4,4,4
d008034,d_d008034,18,새미동산,새미동산,TOU,126.62336,33.49513522,4,3,3
d008036,d_d008036,6,조천수산,조천수산,RES,126.6344551,33.54159696,5,5,5
d008036,d_d008036,22,스타벅스 제주용담DT점,스타벅스 제주용담DT점,RES,126.4844801,33.51248673,5,5,5
d008039,d_d008039,6,붉은오름자연휴양림,붉은오름자연휴양림,TOU,126.6753618,33.40149008,5,4,5
d008039,d_d008039,7,델문도,델문도,RES,126.668724,33.54370934,4,4,4
,d_d008039,8,고집돌우럭 제주공항점,고집돌우럭 제주공항점,RES,126.5280585,33.51625415,5,5,5
d008039,d_d008039,9,이마트 제주점,이마트 제주점,TOU,126.5213197,33.51796837,5,5,5
d008039,d_d008039,12,제주동문재래시장,제주동문재래시장,TOU,126.5260174,33.51158514,5,5,5
d008039,d_d008039,13,보스코,보스코,RES,126.2544235,33.22591464,4,5,5
d008039,d_d008039,15,제주동문시장,제주동문시장,TOU,126.5283034,33.51278396,5,5,5
d008039,d_d008039,17,아침미소목장,아침미소목장,TOU,126.5860158,33.45475699,5,5,5
d008039,d_d008039,22,차귀도놀빛바다,차귀도놀빛바다,RES,126.1645103,33.30787394,5,5,5
d008039,d_d008039,24,파라토도스,파라토도스,RES,126.232306,33.38929791,4,3,3
d008039,d_d008039,26,뽀로로앤타요테마파크 제주,뽀로로앤타요테마파크 제주,TOU,126.370822,33.30041823,5,5,5
d008039,d_d008039,27,면뽑는선생만두빚는아내,면뽑는선생만두빚는아내,RES,126.2493758,33.39974716,4,4,4
d008042,d_d008042,3,스윗플랫폼,스윗플랫폼,RES,126.5287249,33.49875771,4,2,3
d008042,d_d008042,4,삼성혈,삼성혈,TOU,126.5287631,33.50442796,5,5,5
d008042,d_d008042,6,제주동문재래시장,제주동문재래시장,TOU,126.5260174,33.51158514,5,4,5
d008042,d_d008042,8,한담해안산책로,한담해안산책로,TOU,126.3104683,33.45932345,5,5,5
d008042,d_d008042,10,청년다방 제주이도점,청년다방 제주이도점,RES,126.539907,33.48940062,5,5,5
d008042,d_d008042,11,용팔이막창 인제점,용팔이막창 인제점,RES,126.5411853,33.50490916,5,5,5
d008042,d_d008042,12,신산공원,신산공원,TOU,126.5331605,33.50701956,5,5,5
d008042,d_d008042,15,별도봉산책로,별도봉산책로,TOU,126.555853,33.51987133,5,5,5
d008050,d_d008050,3,랜디스도넛 제주애월점,랜디스도넛 제주애월점,RES,126.3114282,33.46117162,5,5,5
d008050,d_d008050,4,성이시돌목장,성이시돌목장,TOU,126.3273211,33.34776988,5,5,5
d008050,d_d008050,5,금오름,금오름,TOU,126.3058389,33.35457233,5,5,5
d008050,d_d008050,8,약천사,약천사,TOU,126.4494585,33.24623622,5,5,5
d008050,d_d008050,9,천제연폭포,천제연폭포,TOU,126.4183754,33.25267658,4,3,5
d008050,d_d008050,10,중문대포주상절리대,중문대포주상절리대,TOU,126.4260174,33.23799399,5,5,5
d008050,d_d008050,12,예래팜 창천점,예래팜 창천점,TOU,126.3695276,33.26258714,5,5,5
d008050,d_d008050,14,스타벅스 제주송악산점,스타벅스 제주송악산점,RES,126.2898768,33.20671203,5,5,4
d008050,d_d008050,16,수월봉,수월봉,TOU,126.1631086,33.29476974,5,5,5
d008050,d_d008050,17,신창풍차해안도로,신창풍차해안도로,TOU,126.174206,33.34308103,5,5,5
d008050,d_d008050,19,새별오름,새별오름,TOU,126.3577307,33.36627759,5,5,5
d008050,d_d008050,20,용두암,용두암,TOU,126.5119571,33.51611062,5,5,5
d008050,d_d008050,21,용소담,용소담,RES,126.5137317,33.51540084,5,5,5
d008050,d_d008050,22,도두봉,도두봉,TOU,126.4683501,33.50798635,5,5,5
d008050,d_d008050,23,연돈,연돈,RES,126.4071581,33.25889529,5,5,5
d008051,d_d008051,4,이호테우해수욕장,이호테우해수욕장,TOU,126.4526908,33.4973768,4,4,4
d008051,d_d008051,9,외돌개 전망대,외돌개 전망대,TOU,126.5455233,33.23984049,5,5,5
d008051,d_d008051,10,사계해변,사계해변,TOU,126.3085979,33.22865827,5,5,5
d008051,d_d008051,11,미영이네식당,미영이네식당,RES,126.249829,33.21773282,5,5,5
d008051,d_d008051,12,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,4,5,5
d008051,d_d008051,13,환상숲곶자왈공원,환상숲곶자왈공원,TOU,126.2630279,33.32290672,5,5,5
d008051,d_d008051,14,산방연대,산방연대,TOU,126.3141039,33.2362984,5,4,4
d008051,d_d008051,15,중문색달해수욕장,중문색달해수욕장,TOU,126.4114987,33.24503815,3,3,3
d008051,d_d008051,17,정직한돈 중문점,정직한돈 중문점,RES,126.4223726,33.25872887,5,5,5
d008051,d_d008051,20,한라진칼국수,한라진칼국수,RES,126.4382235,33.49538085,5,5,5
d008051,d_d008051,21,알작지,알작지,TOU,126.4395668,33.49600182,5,5,5
d008056,d_d008056,2,퍼시픽리솜 더클리프카페&펍,퍼시픽리솜 더클리프카페&펍,RES,126.4149199,33.24432939,4,5,5
d008056,d_d008056,3,다정한식탁,다정한식탁,RES,126.4262543,33.25823111,4,4,4
d008056,d_d008056,4,카페느슨,카페느슨,RES,126.4751013,33.26262953,4,4,5
d008058,d_d008058,4,유군짬뽕,유군짬뽕,RES,126.5420879,33.49270492,1,5,5
d008058,d_d008058,6,정물오름,정물오름,TOU,126.3296255,33.33835789,5,5,4
d008058,d_d008058,7,우유부단,우유부단,RES,126.3280829,33.34760089,4,3,4
d008058,d_d008058,8,숯불덮밥화리,숯불덮밥화리,RES,126.4058019,33.42430866,5,5,5
d008058,d_d008058,9,카멜리아힐,카멜리아힐,TOU,126.3700095,33.28963443,4,4,4
d008058,d_d008058,10,파리바게뜨 제주화순점,파리바게뜨 제주화순점,RES,126.3357269,33.24964068,3,3,3
2210290006,d_d008058,11,알동네집 화순점,알동네집 화순점,RES,126.3407591,33.25355522,5,5,5
d008058,d_d008058,13,느지리오름,느지리오름,TOU,126.2615941,33.36656797,5,5,5
d008058,d_d008058,15,가파도,가파도,TOU,126.2714103,33.17001212,5,5,5
d008058,d_d008058,16,가파도해물짜장짬뽕,가파도해물짜장짬뽕,RES,126.2733198,33.16584516,3,3,3
d008062,d_d008062,3,랜디스도넛 제주애월점,랜디스도넛 제주애월점,RES,126.3114282,33.46117162,3,3,3
d008062,d_d008062,4,임순이네,임순이네,RES,126.3042112,33.44897797,4,4,4
d008062,d_d008062,7,인디안썸머,인디안썸머,RES,126.3152083,33.46333833,4,4,4
d008062,d_d008062,9,곽지해수욕장,곽지해수욕장,TOU,126.3046732,33.45065751,4,4,4
d008062,d_d008062,10,잔물결,잔물결,RES,126.2297907,33.3881931,4,4,4
d008062,d_d008062,11,협재해수욕장,협재해수욕장,TOU,126.2391575,33.39386608,4,5,5
d008062,d_d008062,12,금능상회,금능상회,RES,126.2267041,33.38932083,4,4,4
d008062,d_d008062,13,신창풍차해안,신창풍차해안,TOU,126.1776275,33.34534328,4,4,4
d008062,d_d008062,14,영락해안도로,영락해안도로,TOU,126.2358252,33.23539493,5,5,5
d008062,d_d008062,16,스타벅스 제주송악산점,스타벅스 제주송악산점,RES,126.2898768,33.20671203,3,3,3
d008062,d_d008062,19,풍로,풍로,RES,126.333081,33.3100264,5,5,5
d008066,d_d008066,2,알앤알,알앤알,RES,126.243222,33.39789759,5,5,5
d008066,d_d008066,3,협재해수욕장,협재해수욕장,TOU,126.2391575,33.39386608,5,5,5
d008066,d_d008066,6,협재일공일,협재일공일,RES,126.2411018,33.39227316,5,2,3
d008066,d_d008066,8,협재술시,협재술시,RES,126.2410999,33.39248592,1,1,1
d008066,d_d008066,9,ODE Music Bar 오드,ODE Music Bar 오드,RES,126.2458922,33.39824293,5,5,5
d008066,d_d008066,13,영진보말칼국수 제주협재점,영진보말칼국수 제주협재점,RES,126.2612996,33.41460026,5,5,5
d008066,d_d008066,14,비양도,비양도,TOU,126.2273484,33.41027771,5,5,5
d008070,d_d008070,4,꺼멍도새기 2호점,꺼멍도새기 2호점,RES,126.5281575,33.51230376,5,5,5
d008070,d_d008070,6,노형수퍼마켙,노형수퍼마켙,TOU,126.4553556,33.46482488,3,3,2
d008070,d_d008070,8,애월리식당,애월리식당,RES,126.392417,33.48485598,3,3,3
d008070,d_d008070,11,새별오름,새별오름,TOU,126.3577307,33.36627759,4,4,4
d008070,d_d008070,13,중문대포주상절리대,중문대포주상절리대,TOU,126.4260174,33.23799399,4,4,4
d008070,d_d008070,14,올레시장에갓더라면,올레시장에갓더라면,RES,126.5607915,33.2471156,3,3,3
d008081,d_d008081,3,제주옹기박물관,제주옹기박물관,TOU,126.2232684,33.28291835,4,3,3
d008081,d_d008081,4,곶자왈,곶자왈,TOU,126.2735723,33.28322432,5,5,5
d008081,d_d008081,5,안덕계곡,안덕계곡,TOU,126.3525826,33.25720217,5,5,5
d008081,d_d008081,6,포도뮤지엄,포도뮤지엄,TOU,126.3859695,33.31927276,5,5,5
d008081,d_d008081,12,임창정의소주한잔 서귀포점,임창정의소주한잔 서귀포점,RES,126.5640252,33.24764271,5,5,5
d008081,d_d008081,14,이중섭미술관,이중섭미술관,TOU,126.564888,33.24590378,5,5,5
d008081,d_d008081,15,약천사,약천사,TOU,126.4494585,33.24623622,5,5,5
d008081,d_d008081,16,이승이오름,이승이오름,TOU,126.622239,33.34014979,5,5,5
d008096,d_d008096,3,맥도날드 제주월드컵스타디움DT점,맥도날드 제주월드컵스타디움DT점,RES,126.5073328,33.24938939,5,5,5
d008096,d_d008096,5,하노이식당,하노이식당,RES,126.522249,33.25400982,5,5,4
d008096,d_d008096,9,감귤박물관 감귤체험학습장,감귤박물관 감귤체험학습장,TOU,126.6083674,33.2718169,5,5,5
,d_d008100,3,숨어있는집,숨어있는집,RES,126.6761665,33.53899025,5,5,5
d008100,d_d008100,8,달그락식탁,달그락식탁,RES,126.6535037,33.54371456,4,3,5
d008100,d_d008100,10,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,5,5,4
d008100,d_d008100,12,선물고팡 함덕점,선물고팡 함덕점,TOU,126.6630989,33.54381497,2,1,2
d008100,d_d008100,13,함덕리486,함덕리486,TOU,126.6646681,33.54284822,4,4,4
2210280010,d_d008100,14,함덕그때그집,함덕그때그집,RES,126.6646963,33.5427933,5,5,5
d008100,d_d008100,15,스타벅스 제주함덕점,스타벅스 제주함덕점,RES,126.6685692,33.54251161,3,4,4
d008108,d_d008108,6,신화역사공원,신화역사공원,TOU,126.3173221,33.29897998,4,3,3
d008108,d_d008108,7,다이소 서귀포동광점,다이소 서귀포동광점,TOU,126.3356305,33.31026276,4,3,3
d008108,d_d008108,8,올리브영 제주중문점,올리브영 제주중문점,TOU,126.4132429,33.25089071,4,3,3
d008108,d_d008108,9,큰돈가 중문점,큰돈가 중문점,RES,126.4151247,33.25513719,4,3,3
2210280002,d_d008112,3,제주공항그때그집,제주공항그때그집,RES,126.4827534,33.51036261,4,4,4
d008112,d_d008112,4,용연구름다리,용연구름다리,TOU,126.5143922,33.51488321,3,2,3
d008112,d_d008112,6,산굼부리,산굼부리,TOU,126.693832,33.43257409,5,5,5
d008112,d_d008112,7,바당길,바당길,RES,126.2585241,33.40975029,4,4,5
d008112,d_d008112,9,랜디스도넛 제주애월점,랜디스도넛 제주애월점,RES,126.3114282,33.46117162,4,4,5
d008112,d_d008112,10,노형수퍼마켙,노형수퍼마켙,TOU,126.4553556,33.46482488,3,2,2
d008112,d_d008112,11,용마갈치,용마갈치,RES,126.6678986,33.54161904,3,2,3
d008112,d_d008112,14,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,4,4,4
d008115,d_d008115,7,돈내코로타리김밥,돈내코로타리김밥,RES,126.5767125,33.30223589,5,5,5
d008115,d_d008115,9,무민랜드제주,무민랜드제주,TOU,126.3817793,33.3066159,5,5,5
2210290001,d_d008115,16,파리바게뜨 제주공항렌터카하우스점,파리바게뜨 제주공항렌터카하우스점,RES,126.4919499,33.50469721,5,5,5
d008117,d_d008117,5,도두동무지개해안도로,도두동무지개해안도로,TOU,126.4713384,33.50911801,4,4,5
d008117,d_d008117,15,닭머르,닭머르,TOU,126.6118969,33.53647489,4,4,4
d008117,d_d008117,16,돈사촌 본점,돈사촌 본점,RES,126.5197947,33.51188575,4,4,5
d008117,d_d008117,17,제주동문시장,제주동문시장,TOU,126.5283034,33.51278396,5,4,4
d008117,d_d008117,19,클럽클리프,클럽클리프,TOU,126.5290633,33.4992738,4,3,4
d008119,d_d008119,3,검은노루,검은노루,RES,126.2617161,33.2238736,4,3,3
d008119,d_d008119,4,사계해변,사계해변,TOU,126.3085979,33.22865827,5,5,5
d008119,d_d008119,5,새연교,새연교,TOU,126.558886,33.23853254,5,5,5
d008119,d_d008119,6,쇠소깍,쇠소깍,TOU,126.6224051,33.25424607,5,5,5
d008119,d_d008119,8,위이,위이,RES,126.359049,33.31276512,5,5,5
d008122,d_d008122,2,무로이,무로이,RES,126.3365667,33.30773514,4,2,3
d008122,d_d008122,3,아트살롱 제주,아트살롱 제주,TOU,126.2796849,33.26305484,4,3,4
d008122,d_d008122,4,화순금모래해수욕장,화순금모래해수욕장,TOU,126.3335893,33.24003243,3,4,3
d008135,d_d008135,6,스시권,스시권,RES,126.4778963,33.48541507,4,4,4
d008135,d_d008135,7,준클라시코,준클라시코,RES,126.4807714,33.48972053,4,4,4
d008135,d_d008135,10,은영이네국수,은영이네국수,RES,126.4851005,33.49204847,4,4,3
d008153,d_d008153,2,한라산아래첫마을,한라산아래첫마을,TOU,126.3795496,33.32820916,4,4,4
d008153,d_d008153,3,오설록티뮤지엄,오설록티뮤지엄,TOU,126.2894893,33.30591329,3,3,3
d008153,d_d008153,5,스타벅스 제주신화월드R점,스타벅스 제주신화월드R점,RES,126.3163884,33.30580903,4,4,4
d008153,d_d008153,6,신화테마파크,신화테마파크,TOU,126.3152821,33.30475888,3,3,2
d008153,d_d008153,7,제주곶자왈도립공원,제주곶자왈도립공원,TOU,126.2736585,33.28318696,4,4,4
d008180,d_d008180,3,노형수퍼마켙,노형수퍼마켙,TOU,126.4553556,33.46482488,5,5,5
d008180,d_d008180,4,돈파스타정원,돈파스타정원,RES,126.3474466,33.47279135,5,5,5
d008180,d_d008180,5,카페노티드 제주애월,카페노티드 제주애월,RES,126.3097228,33.46327185,5,5,4
d008180,d_d008180,16,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,4,3,4
d008184,d_d008184,3,신화워터파크,신화워터파크,TOU,126.3153985,33.30607406,4,3,3
d008184,d_d008184,4,서가장인곱창 제주신화월드점,서가장인곱창 제주신화월드점,RES,126.3152683,33.30500945,4,4,4
d008184,d_d008184,6,신화테라스,신화테라스,RES,126.3167421,33.30589212,5,5,5
d008184,d_d008184,7,신화관 제주신화월드 스카이풀,신화관 제주신화월드 스카이풀,TOU,126.3160763,33.30617607,5,4,4
d008184,d_d008184,8,신화테마파크,신화테마파크,TOU,126.3152821,33.30475888,2,2,2
d008184,d_d008184,9,금악무짠지냉면,금악무짠지냉면,RES,126.2942724,33.36004294,4,4,4
d008205,d_d008205,2,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,3,5,3
d008205,d_d008205,11,중문보말칼국수,중문보말칼국수,RES,126.4248641,33.25158514,1,1,1
d008208,d_d008208,2,퍼시픽리솜 더클리프카페&펍,퍼시픽리솜 더클리프카페&펍,RES,126.4149199,33.24432939,5,5,5
d008208,d_d008208,3,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,4,4,5
d008208,d_d008208,4,외돌개,외돌개,TOU,126.5448623,33.23903382,5,5,5
d008208,d_d008208,6,제주곶서귀포해물라면,제주곶서귀포해물라면,RES,126.5732101,33.24486959,4,3,4
d008208,d_d008208,7,에코랜드테마파크,에코랜드테마파크,TOU,126.6702787,33.44833873,4,5,5
d008211,d_d008211,4,원담,원담,RES,126.5287635,33.50216858,4,4,4
2210310001,d_d008211,6,버드나무집,버드나무집,RES,126.6673938,33.54129672,4,5,5
d008211,d_d008211,9,흑돼지BBQ,흑돼지BBQ,RES,126.5596588,33.24682758,4,4,4
d008211,d_d008211,10,로즈마린,로즈마린,RES,126.5599995,33.24242792,5,5,5
d008211,d_d008211,11,삼대국수회관 서귀포점,삼대국수회관 서귀포점,RES,126.5621598,33.24645322,3,2,2
2211010001,d_d008211,13,고집돌우럭 중문점,고집돌우럭 중문점,RES,126.4167048,33.25798111,5,5,5
d008211,d_d008211,14,천제연폭포,천제연폭포,TOU,126.4183754,33.25267658,5,5,5
d008211,d_d008211,15,휴일로,휴일로,RES,126.366525,33.23220806,5,5,5
d008211,d_d008211,16,이호테우등대,이호테우등대,TOU,126.4519614,33.50179497,5,5,5
d008211,d_d008211,18,일도촌,일도촌,RES,126.5428523,33.50308328,5,5,5
d008211,d_d008211,19,뻐꾸기 제주점,뻐꾸기 제주점,RES,126.5289646,33.49981078,5,5,5
d008211,d_d008211,21,황해식당,황해식당,RES,126.4306871,33.49235408,4,3,3
d008221,d_d008221,2,제주선채향,제주선채향,RES,126.2989856,33.22636757,3,5,5
d008221,d_d008221,4,용머리해안,용머리해안,TOU,126.3147366,33.23165676,4,5,5
d008221,d_d008221,5,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,3,4,4
d008222,d_d008222,3,깡촌흑돼지,깡촌흑돼지,RES,126.6671355,33.54127438,4,4,5
d008222,d_d008222,5,슈퍼두펍,슈퍼두펍,RES,126.6607953,33.54365902,4,3,3
d008222,d_d008222,7,함덕해수욕장,함덕해수욕장,TOU,126.6692389,33.54306157,5,5,5
d008222,d_d008222,11,마초면탁,마초면탁,RES,126.6355984,33.50286244,5,5,5
2211010007,d_d008222,13,차돌집,차돌집,RES,126.4934634,33.49060433,5,5,5
d008222,d_d008222,14,허클베리핀,허클베리핀,RES,126.4740551,33.47937349,5,5,5
d008222,d_d008222,17,노조미,노조미,RES,126.4902528,33.47952321,4,3,3
d008228,d_d008228,2,헬로키티아일랜드,헬로키티아일랜드,TOU,126.3520703,33.28995334,4,2,4
d008228,d_d008228,3,천지연폭포,천지연폭포,TOU,126.5545223,33.24721232,4,3,4
d008228,d_d008228,4,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,3,3,3
2210290005,d_d008228,5,쌍둥이횟집,쌍둥이횟집,RES,126.5629275,33.24656772,3,2,3
d008228,d_d008228,7,금하식당,금하식당,RES,126.5241074,33.25405301,4,4,4
d008228,d_d008228,8,외돌개,외돌개,TOU,126.5448623,33.23903382,4,4,4
d008228,d_d008228,9,감귤박물관,감귤박물관,TOU,126.607467,33.27156161,3,2,2
d008231,d_d008231,2,제주김만복 본점,제주김만복 본점,RES,126.5089219,33.4970354,4,3,4
d008231,d_d008231,4,도두봉,도두봉,TOU,126.4683501,33.50798635,5,4,5
d008231,d_d008231,5,우진해장국,우진해장국,RES,126.5200013,33.5115169,5,4,5
d008242,d_d008242,3,우진해장국,우진해장국,RES,126.5200013,33.5115169,5,5,5
d008242,d_d008242,4,9.81파크,9.81파크,TOU,126.366664,33.39028982,3,2,3
d008242,d_d008242,5,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,4,3,4
d008242,d_d008242,21,화목원,화목원,RES,126.4890912,33.47287188,5,5,5
d008247,d_d008247,4,국수한상,국수한상,RES,126.5369661,33.49245959,5,5,5
d008247,d_d008247,14,서귀포유람선,서귀포유람선,TOU,126.5586449,33.23933432,5,5,5
2210290003,d_d008247,15,어진이네횟집,어진이네횟집,RES,126.6109255,33.24099184,3,3,3
d008247,d_d008247,16,서귀포매일올레시장,서귀포매일올레시장,TOU,126.5632316,33.25015006,5,5,5
d008247,d_d008247,18,본카페 애월,본카페 애월,RES,126.3320753,33.46778321,5,5,5
d008247,d_d008247,19,미쁜제과,미쁜제과,RES,126.1800596,33.26916012,5,5,5
